ID;abies_balsa;acer_nigru;acer_pensy;acer_rubru;acer_sacch;acer_spica;actae_pachy;actae_rubra;adian_pedat;agera_altis;agrim_grypo;agrim_stria;agros_gigan;agros_scabr;alism_trivi;alnus_rugos;amela_sp;amphi_bract;anaph_margar;arali_nudic;arali_racem;arcti_minus;arethu_bulbo;arisa_triph;aroni_melan;ascle_incar;ascle_syria;athyr_filix;barba_vulga;betul_alleg;betul_papyr;betul_popul;biden_cernu;biden_frond;biden_tripa;boehm_cylin;brach_erect;brase_schre;bromu_cilia;calam_canad;calla_palus;calli_palus;calop_tuber;carda_diphy;carda_pensy;carex_arcta;carex_bland;carex_bromo;carex_brunn;carex_canes;carex_comos;carex_crawf;carex_crini;carex_dewey;carex_diand;carex_dispe;carex_echin;carex_flava;carex_folli;carex_graci;carex_hyste;carex_inter;carex_intum;carex_lacus;carex_lasio;carex_lepta;carex_lupul;carex_lurid;carex_pedun;carex_plant;carex_prasi;carex_proje;carex_pseud;carex_retro;carex_rostr;carex_scabr;carex_scopa;carex_stipa;carex_stric;carex_tribu;carex_trisp;carex_tucke;carex_vesic;caulo_thali;cephas_occid;chama_calyc;chelo_glabr;chrys_ameri;cinna_latif;circa_alpin;circae_canad;cirsi_mutic;cirsi_vulga;cladi_maris;clema_virgi;clint_borea;comar_palus;copti_trifo;cornu_alter;cornu_canad;cornu_seric;coryl_cornu;cysto_bulbi;decod_verti;dendr_obscu;depar_acros;doell_umbel;drose_inter;drose_rotun;dryop_carth;dryops_clint;dryop_crist;dryop_goldi;dryop_inter;dryop_margi;dulic_arund;eleoc_acicu;eleoc_ellip;eleoc_obtus;eleoc_palus;eleoc_robbi;elymu_virgi;epilo_cilia;epilo_color;epilo_lepto;epilo_palus;epipa_helleb;equis_arven;equis_fluvi;equis_hyema;equis_scirp;equis_sylva;erige_phila;erioc_aquat;eriop_graci;eriop_tenel;eriop_vagin;eriop_virgi;eryth_ameri;eupat_perfo;euryb_macro;eutha_grami;eutro_macul;fagus_grand;fallo_cilin;fraga_virgi;fraxi_ameri;fraxi_nigra;galeo_bifid;galiu_aspre;galiu_palus;galiu_trifi;galiu_trifl;gault_hispi;gaylu_bacca;geran_robert;geum_canad;geum_lacin;geum_macro;glyce_canad;glyce_grand;glyce_melic;glyce_stria;gymno_dryop;hepat_acuti;huper_lucid;hydro_morsu;hydro_ameri;hyper_ellip;hyper_frase;ilex_mucro;ilex_verti;impat_capen;iris_versi;juncu_brach;juncu_brevi;juncs_canad;juncs_effus;juncu_peloc;kalmi_angus;kalmi_polif;lactu_bienn;lapor_canad;larix_laric;leers_oryzo;lemna_minor;linna_borea;lipar_loese;lonic_canad;ludwi_palus;lycop_clava;lycop_ameri;lycop_unifl;lysim_borea;lysim_terre;lysim_thyrs;maian_canad;maian_racem;malax_unifo;malus_pumil;matte_strut;medeo_virgi;menth_canad;menya_trifo;miliu_effus;mimul_ringe;mitch_repen;mitel_diphy;mitel_nuda;monot_unifl;muhle_mexic;myoso_scorp;myoso_sylva;myric_gale;nabal_altis;nupha_varie;nymph_odora;oclem_acumi;oclem_nemor;onocl_sensi;osmor_clayt;osmun_regal;osmun_cinna;ostry_virgi;oxali_monta;oxals_strict;parth_vitac;persi_amphi;persi_hydro;persi_sagit;phala_arund;phego_conne;picea_glauc;pilea_pumil;pilos_auran;pinus_strob;plant_major;platant_clave;poa_alsod;poa_palus;poa_prate;pogon_ophio;polyg_pubes;polys_acros;ponte_corda;popul_tremu;potam_natan;poten_norve;prune_vulga;prunu_virgi;pteri_aquil;pyrol_ellip;querc_rubra;ranun_abort;ranun_acris;ranun_recur;rhamn_alnif;rhodo_groen;rhync_alba;ribes_cynos;ribes_gland;ribes_lacus;ribes_trist;rosa_acicu;rosa_palus;rubus_alleg;rubus_idaeu;rubus_odora;rubus_pubes;rubus_repen;rumex_brita;sagit_cunea;sagit_latif;salix_bebbi;salix_disco;salix_lucid;salix_pedic;salix_pelli;salix_petio;sambu_canad;sanic_trifo;sarra_purpu;scirpu_atroc;scirpu_atrov;scirpu_cyper;scirpu_micro;scirpu_pedic;scute_galer;scute_later;sium_suave;solan_dulca;solid_canad;solid_flexi;solid_rugos;sparg_ameri;sparg_natan;spira_latif;spirae_tomen;spiro_polyr;stell_borea;strep_lance;symph_cordi;symph_lance;symph_punic;tarax_offic;thali_pubes;thely_noveb;thely_palus;thuja_occid;tiare_cordi;tilia_ameri;toxic_radic;trill_erect;trill_grand;tsuga_canad;tussi_farfa;typha_latif;ulmus_ameri;urtic_dioic;utric_cornu;utric_inter;utric_vulga;uvula_grand;uvula_sessi;vacci_angus;vacci_corym;vacci_macro;vacci_myrti;vacci_oxyco;veron_ameri;veron_scute;vibur_cassi;vibur_lanta;viola_canad;viola_sp
33;0;0;0;0.016064257;0;0;0;0;0;0;0;0;0;0;0;0.016064257;0;0;0;0;0;0;0;0;0.004016064;0;0;0;0;0;0;0;0;0;0;0;0;0.004016064;0;0;0.004016064;0;0.004016064;0;0;0;0;0;0;0.008032129;0;0;0;0;0;0;0.004016064;0;0;0;0;0;0;0;0.02811245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.108433735;0;0;0;0;0;0;0;0.004016064;0;0;0.004016064;0;0;0;0;0;0;0.004016064;0;0;0;0.012048193;0.064257028;0;0;0;0.004016064;0;0;0;0.004016064;0;0;0.004016064;0;0;0;0;0.004016064;0;0;0.004016064;0;0.004016064;0.02811245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016064257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024096386;0;0.008032129;0.016064257;0;0;0.004016064;0.004016064;0;0;0.060240964;0.044176707;0;0;0.0562249;0;0;0;0.004016064;0;0;0.008032129;0;0.004016064;0.004016064;0.004016064;0;0.004016064;0;0;0;0;0;0;0.004016064;0;0;0.004016064;0;0;0;0;0;0;0.064257028;0;0;0.012048193;0;0.036144578;0;0;0.008032129;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008032129;0;0;0;0;0;0.036144578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012048193;0.036144578;0;0;0;0;0;0;0;0;0;0.004016064;0;0;0;0;0;0;0;0;0;0;0;0;0.016064257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004016064;0;0;0;0;0;0;0.004016064;0;0.012048193;0;0;0.004016064;0.016064257;0;0;0;0;0;0.032128514;0.004016064;0.084337349;0;0;0;0;0;0
34;0;0;0.006349206;0.00952381;0.012698413;0;0;0;0;0.019047619;0;0;0.003174603;0;0;0;0;0;0;0;0;0;0;0.015873016;0;0.003174603;0;0.012698413;0;0.031746032;0;0;0;0;0.003174603;0.003174603;0;0;0;0;0.006349206;0;0;0;0;0;0.003174603;0;0;0.003174603;0.003174603;0;0.006349206;0;0;0.003174603;0;0;0;0;0.003174603;0;0.003174603;0;0;0.003174603;0.003174603;0;0;0;0;0.003174603;0;0;0;0;0;0.006349206;0;0;0;0;0;0;0;0.006349206;0;0;0.003174603;0.00952381;0;0;0;0;0;0;0.003174603;0.006349206;0;0.003174603;0;0;0;0;0;0;0;0;0;0.019047619;0;0;0.003174603;0;0;0;0;0;0;0;0;0;0.006349206;0;0;0;0.00952381;0;0;0;0;0;0.015873016;0;0;0.003174603;0.085714286;0.003174603;0;0;0;0;0;0;0;0.003174603;0;0.038095238;0;0.003174603;0;0.006349206;0.031746032;0;0;0;0;0;0;0;0;0;0.00952381;0.025396825;0;0.006349206;0;0.003174603;0;0.006349206;0.022222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003174603;0;0;0.006349206;0.003174603;0;0;0.047619048;0.00952381;0.022222222;0.006349206;0.012698413;0;0;0;0.006349206;0;0;0;0;0;0;0.034920635;0;0;0;0;0;0;0;0;0;0;0;0.050793651;0.003174603;0.006349206;0.00952381;0;0.038095238;0.003174603;0;0;0;0;0;0.019047619;0;0.003174603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003174603;0;0.003174603;0;0.006349206;0;0;0;0;0;0;0;0;0;0;0.006349206;0;0.06031746;0;0.00952381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0.003174603;0;0;0;0;0;0;0;0;0;0;0;0.006349206;0.003174603;0.003174603;0.012698413;0.028571429;0.003174603;0;0;0;0.019047619;0;0;0.00952381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025396825;0
41;0;0;0.011940299;0.008955224;0.014925373;0.005970149;0;0;0;0.002985075;0;0;0;0;0;0.011940299;0;0;0;0.008955224;0.002985075;0;0;0.032835821;0;0;0;0.020895522;0;0.032835821;0;0;0;0.002985075;0.002985075;0.002985075;0;0;0;0;0.005970149;0;0;0;0.011940299;0;0.002985075;0.008955224;0;0.002985075;0;0;0;0;0;0.002985075;0.002985075;0;0;0;0;0;0.002985075;0;0;0.008955224;0;0;0;0;0;0;0;0;0;0.002985075;0;0.008955224;0;0.008955224;0.005970149;0;0;0;0;0.002985075;0.005970149;0.008955224;0.002985075;0.011940299;0.002985075;0;0;0;0;0;0;0.005970149;0;0.002985075;0.005970149;0;0;0;0;0;0;0;0;0.005970149;0;0;0;0;0;0;0;0;0;0;0;0;0.002985075;0.002985075;0;0;0.008955224;0;0;0;0;0;0.029850746;0;0;0.002985075;0.011940299;0;0;0;0;0;0;0.002985075;0;0.002985075;0;0.029850746;0.005970149;0.005970149;0.005970149;0.002985075;0.023880597;0;0;0;0;0;0;0;0;0.008955224;0.002985075;0.014925373;0;0.005970149;0.008955224;0.002985075;0;0.002985075;0.032835821;0;0.008955224;0;0;0;0;0;0;0;0;0;0.002985075;0;0;0.005970149;0;0;0.005970149;0;0;0;0.014925373;0.017910448;0.008955224;0.011940299;0.008955224;0;0;0;0.005970149;0;0;0;0;0;0;0.017910448;0.002985075;0;0;0.005970149;0;0;0.005970149;0;0;0.005970149;0.002985075;0.041791045;0;0.002985075;0.017910448;0;0.017910448;0;0;0;0.002985075;0;0;0.005970149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005970149;0.002985075;0;0;0.008955224;0.005970149;0;0;0;0;0.005970149;0.002985075;0;0;0;0.005970149;0;0.065671642;0;0.005970149;0;0;0;0.002985075;0;0;0;0;0;0;0;0;0;0;0;0;0.005970149;0.011940299;0.005970149;0.002985075;0;0;0.008955224;0;0;0;0;0;0;0;0;0;0.008955224;0;0.011940299;0.005970149;0.002985075;0.014925373;0.014925373;0.011940299;0;0;0;0.002985075;0.002985075;0.005970149;0.008955224;0.002985075;0;0.002985075;0;0;0;0;0;0;0;0;0;0;0;0;0.008955224;0
44;0;0;0.002941176;0.011764706;0;0.005882353;0;0;0;0.002941176;0;0.002941176;0.005882353;0;0;0.026470588;0;0;0;0.002941176;0;0;0;0.011764706;0;0;0;0.005882353;0;0.011764706;0;0;0.002941176;0.002941176;0.002941176;0.005882353;0;0;0;0;0.014705882;0;0;0;0.002941176;0;0;0;0.002941176;0.008823529;0;0;0.005882353;0;0;0.002941176;0.002941176;0;0;0.002941176;0.011764706;0;0.005882353;0;0;0.020588235;0;0.005882353;0;0;0;0;0;0;0;0;0.002941176;0.008823529;0.002941176;0.002941176;0;0;0;0;0.002941176;0.002941176;0.029411765;0;0;0;0.002941176;0;0;0;0;0;0;0;0;0;0.002941176;0;0;0;0;0.002941176;0.005882353;0;0;0;0;0;0;0;0;0;0.008823529;0;0;0;0;0;0;0.002941176;0;0;0;0;0;0;0;0;0;0;0;0;0.005882353;0;0;0.005882353;0;0.002941176;0.008823529;0.002941176;0;0.002941176;0;0.032352941;0;0.038235294;0.038235294;0.011764706;0.002941176;0;0;0;0;0;0.002941176;0;0;0.023529412;0.014705882;0;0;0;0.008823529;0.002941176;0.008823529;0.014705882;0.035294118;0.002941176;0.008823529;0;0;0;0;0.008823529;0;0;0;0;0.002941176;0;0.002941176;0;0;0;0;0.002941176;0;0;0.023529412;0;0.014705882;0.008823529;0;0.002941176;0;0;0.005882353;0;0;0;0;0;0;0;0;0;0.005882353;0.014705882;0;0.008823529;0.002941176;0;0;0;0;0.061764706;0;0.008823529;0.005882353;0;0;0.008823529;0.005882353;0;0.002941176;0.011764706;0.002941176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002941176;0.002941176;0.05;0;0.008823529;0;0.002941176;0.002941176;0;0;0;0;0;0;0;0;0.005882353;0;0.002941176;0.005882353;0;0.008823529;0.005882353;0.002941176;0.008823529;0;0;0.002941176;0;0;0.002941176;0;0;0;0;0;0;0.017647059;0;0.017647059;0.002941176;0;0.008823529;0.008823529;0;0;0;0;0.008823529;0;0.029411765;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002941176;0.002941176;0;0.017647059;0
45;0;0;0.003184713;0.003184713;0.006369427;0;0;0;0;0;0;0;0.00955414;0;0;0.006369427;0;0;0;0.00955414;0;0;0;0.02866242;0;0;0;0.015923567;0;0.012738854;0;0.003184713;0;0;0;0;0;0;0;0;0.015923567;0;0;0;0;0;0.003184713;0.00955414;0;0.00955414;0;0;0.02866242;0;0;0;0.003184713;0;0;0.006369427;0;0;0.003184713;0;0;0.01910828;0.006369427;0;0;0;0;0;0;0.003184713;0;0;0;0;0;0;0.003184713;0;0;0;0;0.006369427;0.031847134;0.006369427;0.003184713;0.003184713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003184713;0;0;0;0.006369427;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00955414;0;0;0.003184713;0;0;0;0;0;0.031847134;0;0;0;0;0;0;0;0;0;0;0.003184713;0;0;0;0.025477707;0;0.006369427;0.060509554;0.012738854;0.012738854;0;0;0;0;0;0.003184713;0;0;0;0;0;0;0;0;0.006369427;0.006369427;0.02866242;0.044585987;0;0.006369427;0.006369427;0;0;0;0;0;0;0;0;0.003184713;0;0.00955414;0;0;0;0.006369427;0;0;0;0.006369427;0;0.01910828;0.012738854;0;0;0;0;0.003184713;0;0;0;0;0;0;0;0;0;0;0.02866242;0;0;0.012738854;0;0;0.003184713;0;0.057324841;0;0.012738854;0.003184713;0.003184713;0.003184713;0;0;0;0;0;0;0.00955414;0;0.003184713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015923567;0;0.003184713;0;0.006369427;0;0;0;0;0;0;0;0;0;0;0.003184713;0;0.02866242;0;0.006369427;0;0;0;0.003184713;0;0;0;0;0;0;0;0;0;0;0;0;0.012738854;0.025477707;0.003184713;0;0;0;0.00955414;0;0;0.003184713;0;0;0;0;0;0.003184713;0.003184713;0;0.035031847;0;0;0.022292994;0.012738854;0.003184713;0;0;0;0.050955414;0;0;0;0;0;0;0;0.003184713;0;0;0;0;0;0;0;0.003184713;0.003184713;0;0.003184713;0
46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.084210526;0;0;0;0;0;0;0;0.007017544;0;0;0;0.007017544;0;0.010526316;0;0;0.014035088;0;0;0;0;0;0;0.056140351;0.007017544;0;0;0;0.003508772;0;0.003508772;0.014035088;0;0.003508772;0;0.003508772;0.014035088;0;0;0;0.003508772;0;0;0.003508772;0.003508772;0;0.007017544;0;0;0.003508772;0;0.014035088;0;0;0;0.014035088;0.003508772;0.010526316;0.003508772;0.003508772;0.003508772;0.042105263;0.003508772;0.021052632;0;0;0;0;0;0;0.007017544;0;0.003508772;0;0;0.003508772;0;0;0.021052632;0;0;0;0;0;0;0;0;0;0;0.003508772;0;0;0;0.003508772;0;0;0.003508772;0;0;0;0.010526316;0;0;0;0;0;0;0.014035088;0;0;0;0;0;0;0;0;0;0;0;0;0.003508772;0;0;0.007017544;0;0;0.003508772;0;0;0;0;0.007017544;0;0.007017544;0.028070175;0.01754386;0.003508772;0;0;0;0;0.003508772;0.003508772;0.010526316;0.003508772;0.007017544;0.021052632;0;0;0;0;0.003508772;0;0.010526316;0.052631579;0;0;0;0;0.003508772;0;0.031578947;0;0;0;0;0.010526316;0;0.007017544;0;0;0;0;0.01754386;0;0.003508772;0.031578947;0;0.007017544;0.003508772;0;0;0;0;0.007017544;0;0.007017544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014035088;0;0;0.003508772;0;0.003508772;0;0;0;0.014035088;0.035087719;0;0;0;0;0;0;0;0;0;0.007017544;0;0;0;0;0;0;0.007017544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003508772;0;0.007017544;0.003508772;0;0;0.007017544;0;0;0;0;0;0;0.007017544;0;0;0.003508772;0;0.007017544;0;0;0.010526316;0.007017544;0.003508772;0;0;0;0.010526316;0.014035088;0.003508772;0;0;0.007017544;0;0;0;0.003508772;0.010526316;0;0.031578947;0.003508772;0;0;0;0;0;0;0;0.003508772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007017544;0
48;0;0;0;0.003571429;0.007142857;0.003571429;0;0;0;0;0.007142857;0;0.014285714;0;0;0.082142857;0;0;0;0;0;0.007142857;0;0.046428571;0;0;0;0.017857143;0;0.003571429;0;0;0;0.003571429;0;0;0;0;0;0;0.010714286;0.007142857;0;0.010714286;0.003571429;0;0;0.003571429;0;0;0;0;0;0;0;0.003571429;0;0;0;0;0;0;0.003571429;0;0;0;0;0.007142857;0;0;0.003571429;0.007142857;0;0;0;0.014285714;0;0.007142857;0;0.010714286;0;0;0;0;0;0;0.021428571;0;0;0;0.010714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003571429;0;0;0;0;0;0;0.007142857;0;0;0.003571429;0;0;0;0;0;0.003571429;0;0;0;0;0;0;0.003571429;0;0;0.007142857;0;0;0;0;0.025;0.003571429;0.014285714;0.032142857;0.007142857;0;0;0;0;0;0;0;0;0;0.017857143;0.028571429;0;0;0;0;0.007142857;0;0;0.064285714;0;0.007142857;0.003571429;0;0;0;0;0;0;0;0;0.025;0;0.014285714;0;0;0;0.003571429;0.007142857;0;0;0.014285714;0;0.003571429;0.003571429;0;0;0;0;0.010714286;0;0;0;0;0.003571429;0;0;0;0;0;0.007142857;0;0.007142857;0.003571429;0;0;0;0;0.092857143;0;0.003571429;0.003571429;0;0;0.017857143;0.003571429;0;0.003571429;0.010714286;0.007142857;0;0;0.010714286;0;0;0.007142857;0;0.003571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007142857;0;0;0;0;0;0;0;0;0.028571429;0;0.017857143;0;0;0.007142857;0;0.003571429;0;0;0;0;0;0.003571429;0;0.017857143;0;0.042857143;0.007142857;0;0;0.003571429;0;0;0;0;0.003571429;0;0;0.003571429;0.010714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010714286;0
49;0;0;0;0.007042254;0.003521127;0;0;0;0;0;0;0;0.007042254;0;0;0.102112676;0;0;0;0;0;0;0;0.007042254;0;0;0;0.01056338;0.003521127;0;0;0;0.003521127;0;0;0;0;0;0;0.007042254;0.031690141;0.003521127;0;0.003521127;0.007042254;0;0;0;0;0;0;0;0.003521127;0;0;0;0.007042254;0;0;0;0;0;0.003521127;0.035211268;0;0.007042254;0;0;0;0;0;0.003521127;0;0;0.003521127;0;0;0.007042254;0.003521127;0.003521127;0;0;0.003521127;0;0;0;0;0.007042254;0;0;0;0;0;0;0.021126761;0;0.003521127;0;0;0;0;0;0;0;0;0;0;0;0;0.014084507;0;0;0;0.003521127;0;0;0.003521127;0;0;0;0;0;0.003521127;0.003521127;0.003521127;0;0;0;0;0;0;0;0;0;0;0;0.007042254;0;0;0.007042254;0;0;0.017605634;0;0;0;0;0;0;0.01056338;0.035211268;0.01056338;0.003521127;0;0;0;0;0.007042254;0;0;0.003521127;0.003521127;0.021126761;0;0;0;0;0.01056338;0.014084507;0.024647887;0.052816901;0.003521127;0.003521127;0;0;0;0;0.003521127;0;0;0;0;0;0;0.01056338;0.007042254;0;0;0;0;0;0.007042254;0.007042254;0;0.007042254;0.017605634;0;0;0;0;0;0;0;0;0;0.003521127;0;0;0;0;0;0;0;0.01056338;0;0;0;0;0;0.045774648;0;0.003521127;0.007042254;0;0.003521127;0;0;0;0.003521127;0.038732394;0;0;0;0.003521127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003521127;0;0;0;0.024647887;0;0.035211268;0;0.01056338;0.003521127;0.003521127;0;0;0;0;0;0;0.007042254;0;0;0.003521127;0;0.003521127;0;0;0.024647887;0.014084507;0.007042254;0.003521127;0;0;0.014084507;0.003521127;0;0.003521127;0;0;0.003521127;0;0;0.003521127;0.007042254;0.003521127;0.031690141;0;0;0.007042254;0;0;0;0;0;0;0;0.003521127;0;0.007042254;0;0;0;0;0;0;0;0;0;0;0.003521127;0.003521127;0;0.003521127;0;0
50;0;0;0.005952381;0.014880952;0.017857143;0;0;0;0.00297619;0.005952381;0;0;0.011904762;0;0;0.020833333;0;0;0;0.00297619;0;0;0;0.008928571;0;0;0;0.008928571;0;0.017857143;0;0;0.00297619;0.005952381;0.00297619;0.008928571;0.00297619;0;0;0.00297619;0.008928571;0;0;0;0.00297619;0.00297619;0;0.00297619;0.005952381;0;0.00297619;0;0;0;0;0.011904762;0.00297619;0;0;0.005952381;0.00297619;0.005952381;0.00297619;0;0;0.023809524;0;0.00297619;0;0;0;0.00297619;0.00297619;0;0;0.005952381;0;0.011904762;0;0;0.00297619;0.00297619;0.00297619;0;0;0.005952381;0.011904762;0.017857143;0.00297619;0.00297619;0.00297619;0;0;0;0.00297619;0;0.00297619;0.005952381;0.00297619;0.00297619;0;0;0;0;0;0.00297619;0;0;0;0.020833333;0;0;0.008928571;0;0.00297619;0;0;0;0;0;0;0;0;0.00297619;0;0;0.00297619;0;0;0;0;0;0.029761905;0;0;0;0.026785714;0;0;0;0;0;0;0;0.00297619;0.005952381;0;0.035714286;0;0.00297619;0.014880952;0.008928571;0.020833333;0;0;0;0;0;0;0;0;0.005952381;0.00297619;0;0;0.005952381;0;0;0;0.008928571;0.017857143;0;0.005952381;0.00297619;0;0;0;0;0;0;0;0;0.005952381;0;0;0.00297619;0;0;0;0;0;0;0.023809524;0.008928571;0.032738095;0.005952381;0.005952381;0;0.00297619;0;0;0;0;0;0;0;0;0.005952381;0;0;0.00297619;0;0;0.00297619;0.00297619;0;0;0.00297619;0;0.06547619;0;0.008928571;0.005952381;0.00297619;0.005952381;0.005952381;0.00297619;0;0;0.00297619;0;0.005952381;0.00297619;0;0;0;0;0;0.00297619;0;0;0;0;0;0;0;0;0;0.00297619;0;0;0.00297619;0;0.00297619;0;0.008928571;0;0;0;0;0;0;0;0;0.00297619;0;0.00297619;0;0.05952381;0;0;0;0;0;0;0;0;0;0;0;0.00297619;0;0;0;0;0;0;0;0.020833333;0;0.005952381;0;0;0;0.00297619;0;0;0;0;0;0;0;0;0;0;0.008928571;0.00297619;0.00297619;0.017857143;0.008928571;0.00297619;0.005952381;0;0;0.005952381;0;0;0.008928571;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00297619;0;0.026785714;0
51;0;0;0;0.02919708;0;0;0;0;0;0;0;0;0.003649635;0;0;0.051094891;0;0;0;0;0;0;0;0;0;0.003649635;0;0;0;0;0;0;0;0;0.003649635;0;0;0;0;0;0.03649635;0;0;0;0;0;0;0;0;0.003649635;0;0;0;0;0.003649635;0;0.03649635;0;0;0;0;0;0;0;0.010948905;0.003649635;0;0;0;0;0;0;0.00729927;0;0.02919708;0;0;0;0;0;0.003649635;0;0;0;0.010948905;0.098540146;0;0;0;0;0;0;0;0;0;0;0.010948905;0;0;0;0.00729927;0;0;0.00729927;0;0;0;0;0.080291971;0;0;0;0;0;0;0.00729927;0.003649635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003649635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003649635;0;0.003649635;0;0;0.003649635;0.00729927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003649635;0;0.003649635;0.040145985;0;0.00729927;0.047445255;0;0;0;0;0;0.003649635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010948905;0.003649635;0.00729927;0.02919708;0;0;0;0;0;0;0.003649635;0;0;0;0;0;0;0;0;0;0;0.080291971;0;0.003649635;0.003649635;0;0.010948905;0.003649635;0;0.01459854;0.00729927;0;0;0;0;0.003649635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.040145985;0;0;0.00729927;0;0.003649635;0;0;0;0;0;0;0;0;0;0;0;0;0.003649635;0;0;0;0.00729927;0.00729927;0;0;0;0.00729927;0;0;0.003649635;0.003649635;0;0.00729927;0;0;0.00729927;0;0;0;0.010948905;0;0;0;0;0;0;0;0.00729927;0;0;0;0;0.003649635;0;0.01459854;0.003649635;0;0;0;0;0;0;0;0.003649635;0;0.01459854;0.047445255;0;0;0;0;0;0;0;0.00729927;0;0;0;0;0;0;0;0.003649635;0;0.018248175;0;0;0;0;0;0;0.003649635;0
52;0.003610108;0;0;0.010830325;0;0;0;0;0;0;0;0;0;0;0;0.068592058;0;0;0;0;0;0;0;0;0.007220217;0.003610108;0;0;0;0.003610108;0;0.003610108;0;0;0;0;0;0.003610108;0;0;0.032490975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018050542;0;0;0;0;0;0;0;0.032490975;0;0;0;0;0;0;0;0.010830325;0;0;0;0;0;0;0;0.003610108;0;0.003610108;0;0.007220217;0.101083032;0.003610108;0;0;0;0;0;0;0;0;0;0.025270758;0;0;0;0.003610108;0;0;0.003610108;0;0;0;0.010830325;0.057761733;0;0;0;0;0;0;0.010830325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003610108;0.003610108;0;0.003610108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039711191;0;0.007220217;0.0433213;0;0;0;0.003610108;0;0.003610108;0.007220217;0;0;0;0;0;0;0;0;0;0;0;0;0.018050542;0.010830325;0;0.010830325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075812274;0;0.003610108;0.007220217;0;0.003610108;0;0;0.007220217;0.010830325;0;0;0;0;0.007220217;0.003610108;0;0;0;0;0;0;0;0;0;0;0;0;0.039711191;0;0;0.003610108;0;0.007220217;0;0;0;0;0;0;0;0;0;0;0;0.003610108;0;0;0;0;0.003610108;0.003610108;0;0;0;0.007220217;0;0;0;0.007220217;0;0.003610108;0;0.003610108;0;0.003610108;0;0;0.010830325;0;0;0;0;0;0;0.003610108;0.003610108;0;0;0;0;0.003610108;0;0.025270758;0;0;0;0;0;0;0;0;0;0;0.028880866;0.057761733;0;0;0;0;0;0.007220217;0;0.02166065;0;0;0;0.003610108;0.003610108;0;0;0.003610108;0;0.025270758;0;0;0;0;0;0;0.010830325;0
